clip_name,label
train22242.aiff,0
train22243.aiff,0
train22244.aiff,0
train22245.aiff,0
train22246.aiff,0
train22247.aiff,0
train22248.aiff,0
train22249.aiff,0
train22250.aiff,0
train22251.aiff,0
train22252.aiff,0
train22253.aiff,0
train22254.aiff,0
train22255.aiff,0
train22256.aiff,0
train22257.aiff,0
train22258.aiff,1
train22259.aiff,1
train22260.aiff,0
train22261.aiff,1
train22262.aiff,0
train22263.aiff,1
train22264.aiff,0
train22265.aiff,0
train22266.aiff,0
train22267.aiff,0
train22268.aiff,0
train22269.aiff,1
train22270.aiff,0
train22271.aiff,0
train22272.aiff,1
train22273.aiff,1
train22274.aiff,1
train22275.aiff,0
train22276.aiff,0
train22277.aiff,0
train22278.aiff,0
train22279.aiff,0
train22280.aiff,0
train22281.aiff,1
train22282.aiff,0
train22283.aiff,0
train22284.aiff,0
train22285.aiff,0
train22286.aiff,1
train22287.aiff,0
train22288.aiff,0
train22289.aiff,0
train22290.aiff,1
train22291.aiff,0
train22292.aiff,0
train22293.aiff,0
train22294.aiff,0
train22295.aiff,1
train22296.aiff,1
train22297.aiff,1
train22298.aiff,0
train22299.aiff,0
train22300.aiff,1
train22301.aiff,1
train22302.aiff,0
train22303.aiff,0
train22304.aiff,0
train22305.aiff,0
train22306.aiff,0
train22307.aiff,0
train22308.aiff,0
train22309.aiff,0
train22310.aiff,0
train22311.aiff,0
train22312.aiff,0
train22313.aiff,0
train22314.aiff,0
train22315.aiff,0
train22316.aiff,0
train22317.aiff,0
train22318.aiff,0
train22319.aiff,0
train22320.aiff,0
train22321.aiff,0
train22322.aiff,0
train22323.aiff,0
train22324.aiff,0
train22325.aiff,1
train22326.aiff,1
train22327.aiff,1
train22328.aiff,0
train22329.aiff,0
train22330.aiff,1
train22331.aiff,1
train22332.aiff,1
train22333.aiff,1
train22334.aiff,1
train22335.aiff,0
train22336.aiff,0
train22337.aiff,1
train22338.aiff,0
train22339.aiff,0
train22340.aiff,0
train22341.aiff,0
train22342.aiff,1
train22343.aiff,1
train22344.aiff,0
train22345.aiff,0
train22346.aiff,0
train22347.aiff,0
train22348.aiff,1
train22349.aiff,1
train22350.aiff,0
train22351.aiff,0
train22352.aiff,0
train22353.aiff,1
train22354.aiff,0
train22355.aiff,0
train22356.aiff,0
train22357.aiff,1
train22358.aiff,1
train22359.aiff,1
train22360.aiff,0
train22361.aiff,0
train22362.aiff,0
train22363.aiff,0
train22364.aiff,0
train22365.aiff,0
train22366.aiff,0
train22367.aiff,0
train22368.aiff,0
train22369.aiff,1
train22370.aiff,0
train22371.aiff,0
train22372.aiff,0
train22373.aiff,0
train22374.aiff,0
train22375.aiff,0
train22376.aiff,0
train22377.aiff,0
train22378.aiff,0
train22379.aiff,0
train22380.aiff,0
train22381.aiff,0
train22382.aiff,0
train22383.aiff,0
train22384.aiff,0
train22385.aiff,0
train22386.aiff,0
train22387.aiff,0
train22388.aiff,0
train22389.aiff,0
train22390.aiff,0
train22391.aiff,1
train22392.aiff,0
train22393.aiff,0
train22394.aiff,0
train22395.aiff,0
train22396.aiff,0
train22397.aiff,0
train22398.aiff,0
train22399.aiff,0
train22400.aiff,0
train22401.aiff,0
train22402.aiff,0
train22403.aiff,0
train22404.aiff,0
train22405.aiff,0
train22406.aiff,0
train22407.aiff,0
train22408.aiff,0
train22409.aiff,0
train22410.aiff,0
train22411.aiff,0
train22412.aiff,0
train22413.aiff,0
train22414.aiff,1
train22415.aiff,0
train22416.aiff,0
train22417.aiff,0
train22418.aiff,1
train22419.aiff,0
train22420.aiff,0
train22421.aiff,1
train22422.aiff,1
train22423.aiff,0
train22424.aiff,0
train22425.aiff,0
train22426.aiff,0
train22427.aiff,0
train22428.aiff,0
train22429.aiff,0
train22430.aiff,0
train22431.aiff,0
train22432.aiff,0
train22433.aiff,0
train22434.aiff,0
train22435.aiff,0
train22436.aiff,0
train22437.aiff,0
train22438.aiff,0
train22439.aiff,0
train22440.aiff,0
train22441.aiff,0
train22442.aiff,0
train22443.aiff,0
train22444.aiff,0
train22445.aiff,0
train22446.aiff,0
train22447.aiff,0
train22448.aiff,0
train22449.aiff,0
train22450.aiff,0
train22451.aiff,0
train22452.aiff,0
train22453.aiff,0
train22454.aiff,0
train22455.aiff,0
train22456.aiff,0
train22457.aiff,0
train22458.aiff,0
train22459.aiff,0
train22460.aiff,0
train22461.aiff,0
train22462.aiff,0
train22463.aiff,0
train22464.aiff,0
train22465.aiff,0
train22466.aiff,0
train22467.aiff,0
train22468.aiff,0
train22469.aiff,0
train22470.aiff,0
train22471.aiff,0
train22472.aiff,0
train22473.aiff,0
train22474.aiff,0
train22475.aiff,0
train22476.aiff,0
train22477.aiff,0
train22478.aiff,0
train22479.aiff,0
train22480.aiff,0
train22481.aiff,0
train22482.aiff,0
train22483.aiff,0
train22484.aiff,0
train22485.aiff,0
train22486.aiff,0
train22487.aiff,0
train22488.aiff,0
train22489.aiff,0
train22490.aiff,0
train22491.aiff,0
train22492.aiff,0
train22493.aiff,0
train22494.aiff,0
train22495.aiff,0
train22496.aiff,0
train22497.aiff,0
train22498.aiff,0
train22499.aiff,0
train22500.aiff,0
train22501.aiff,0
train22502.aiff,0
train22503.aiff,0
train22504.aiff,0
train22505.aiff,0
train22506.aiff,0
train22507.aiff,0
train22508.aiff,0
train22509.aiff,0
train22510.aiff,0
train22511.aiff,1
train22512.aiff,1
train22513.aiff,1
train22514.aiff,1
train22515.aiff,0
train22516.aiff,0
train22517.aiff,0
train22518.aiff,0
train22519.aiff,0
train22520.aiff,0
train22521.aiff,0
train22522.aiff,0
train22523.aiff,0
train22524.aiff,0
train22525.aiff,0
train22526.aiff,0
train22527.aiff,0
train22528.aiff,0
train22529.aiff,0
train22530.aiff,0
train22531.aiff,0
train22532.aiff,0
train22533.aiff,0
train22534.aiff,0
train22535.aiff,0
train22536.aiff,0
train22537.aiff,0
train22538.aiff,1
train22539.aiff,1
train22540.aiff,0
train22541.aiff,0
train22542.aiff,0
train22543.aiff,0
train22544.aiff,0
train22545.aiff,0
train22546.aiff,0
train22547.aiff,0
train22548.aiff,0
train22549.aiff,0
train22550.aiff,0
train22551.aiff,0
train22552.aiff,0
train22553.aiff,0
train22554.aiff,0
train22555.aiff,1
train22556.aiff,0
train22557.aiff,1
train22558.aiff,0
train22559.aiff,0
train22560.aiff,0
train22561.aiff,1
train22562.aiff,0
train22563.aiff,1
train22564.aiff,0
train22565.aiff,1
train22566.aiff,1
train22567.aiff,0
train22568.aiff,0
train22569.aiff,0
train22570.aiff,0
train22571.aiff,0
train22572.aiff,1
train22573.aiff,1
train22574.aiff,1
train22575.aiff,0
train22576.aiff,0
train22577.aiff,1
train22578.aiff,0
train22579.aiff,1
train22580.aiff,1
train22581.aiff,1
train22582.aiff,1
train22583.aiff,1
train22584.aiff,1
train22585.aiff,0
train22586.aiff,0
train22587.aiff,1
train22588.aiff,1
train22589.aiff,1
train22590.aiff,0
train22591.aiff,1
train22592.aiff,1
train22593.aiff,0
train22594.aiff,0
train22595.aiff,0
train22596.aiff,1
train22597.aiff,1
train22598.aiff,1
train22599.aiff,0
train22600.aiff,1
train22601.aiff,1
train22602.aiff,1
train22603.aiff,1
train22604.aiff,1
train22605.aiff,1
train22606.aiff,1
train22607.aiff,1
train22608.aiff,1
train22609.aiff,0
train22610.aiff,1
train22611.aiff,0
train22612.aiff,0
train22613.aiff,0
train22614.aiff,0
train22615.aiff,0
train22616.aiff,1
train22617.aiff,1
train22618.aiff,0
train22619.aiff,1
train22620.aiff,1
train22621.aiff,0
train22622.aiff,0
train22623.aiff,0
train22624.aiff,1
train22625.aiff,1
train22626.aiff,0
train22627.aiff,0
train22628.aiff,0
train22629.aiff,1
train22630.aiff,1
train22631.aiff,1
train22632.aiff,1
train22633.aiff,1
train22634.aiff,1
train22635.aiff,0
train22636.aiff,0
train22637.aiff,0
train22638.aiff,0
train22639.aiff,1
train22640.aiff,1
train22641.aiff,1
train22642.aiff,1
train22643.aiff,0
train22644.aiff,0
train22645.aiff,0
train22646.aiff,0
train22647.aiff,0
train22648.aiff,0
train22649.aiff,0
train22650.aiff,0
train22651.aiff,0
train22652.aiff,0
train22653.aiff,0
train22654.aiff,0
train22655.aiff,0
train22656.aiff,0
train22657.aiff,0
train22658.aiff,0
train22659.aiff,0
train22660.aiff,0
train22661.aiff,0
train22662.aiff,0
train22663.aiff,1
train22664.aiff,1
train22665.aiff,0
train22666.aiff,0
train22667.aiff,0
train22668.aiff,0
train22669.aiff,0
train22670.aiff,0
train22671.aiff,0
train22672.aiff,1
train22673.aiff,1
train22674.aiff,1
train22675.aiff,1
train22676.aiff,1
train22677.aiff,1
train22678.aiff,1
train22679.aiff,0
train22680.aiff,0
train22681.aiff,0
train22682.aiff,0
train22683.aiff,0
train22684.aiff,0
train22685.aiff,0
train22686.aiff,0
train22687.aiff,0
train22688.aiff,0
train22689.aiff,0
train22690.aiff,0
train22691.aiff,0
train22692.aiff,0
train22693.aiff,0
train22694.aiff,0
train22695.aiff,0
train22696.aiff,1
train22697.aiff,0
train22698.aiff,0
train22699.aiff,0
train22700.aiff,0
train22701.aiff,0
train22702.aiff,0
train22703.aiff,0
train22704.aiff,0
train22705.aiff,0
train22706.aiff,0
train22707.aiff,0
train22708.aiff,0
train22709.aiff,0
train22710.aiff,0
train22711.aiff,0
train22712.aiff,0
train22713.aiff,0
train22714.aiff,0
train22715.aiff,0
train22716.aiff,0
train22717.aiff,0
train22718.aiff,0
train22719.aiff,0
train22720.aiff,0
train22721.aiff,0
train22722.aiff,0
train22723.aiff,0
train22724.aiff,0
train22725.aiff,0
train22726.aiff,0
train22727.aiff,0
train22728.aiff,0
train22729.aiff,0
train22730.aiff,0
train22731.aiff,0
train22732.aiff,0
train22733.aiff,0
train22734.aiff,0
train22735.aiff,0
train22736.aiff,0
train22737.aiff,0
train22738.aiff,0
train22739.aiff,0
train22740.aiff,0
train22741.aiff,0
train22742.aiff,1
train22743.aiff,0
train22744.aiff,0
train22745.aiff,0
train22746.aiff,0
train22747.aiff,0
train22748.aiff,0
train22749.aiff,0
train22750.aiff,0
train22751.aiff,0
train22752.aiff,0
train22753.aiff,0
train22754.aiff,0
train22755.aiff,0
train22756.aiff,0
train22757.aiff,0
train22758.aiff,0
train22759.aiff,0
train22760.aiff,0
train22761.aiff,0
train22762.aiff,0
train22763.aiff,0
train22764.aiff,0
train22765.aiff,0
train22766.aiff,0
train22767.aiff,0
train22768.aiff,0
train22769.aiff,0
train22770.aiff,0
train22771.aiff,0
train22772.aiff,0
train22773.aiff,0
train22774.aiff,0
train22775.aiff,0
train22776.aiff,0
train22777.aiff,0
train22778.aiff,0
train22779.aiff,0
train22780.aiff,0
train22781.aiff,0
train22782.aiff,0
train22783.aiff,0
train22784.aiff,0
train22785.aiff,1
train22786.aiff,0
train22787.aiff,0
train22788.aiff,0
train22789.aiff,0
train22790.aiff,0
train22791.aiff,0
train22792.aiff,0
train22793.aiff,0
train22794.aiff,0
train22795.aiff,0
train22796.aiff,0
train22797.aiff,0
train22798.aiff,0
train22799.aiff,0
train22800.aiff,0
train22801.aiff,0
train22802.aiff,1
train22803.aiff,0
train22804.aiff,0
train22805.aiff,0
train22806.aiff,0
train22807.aiff,0
train22808.aiff,0
train22809.aiff,0
train22810.aiff,0
train22811.aiff,0
train22812.aiff,0
train22813.aiff,0
train22814.aiff,0
train22815.aiff,0
train22816.aiff,0
train22817.aiff,0
train22818.aiff,0
train22819.aiff,1
train22820.aiff,0
train22821.aiff,0
train22822.aiff,1
train22823.aiff,1
train22824.aiff,0
train22825.aiff,1
train22826.aiff,0
train22827.aiff,0
train22828.aiff,0
train22829.aiff,0
train22830.aiff,0
train22831.aiff,0
train22832.aiff,0
train22833.aiff,0
train22834.aiff,0
train22835.aiff,0
train22836.aiff,1
train22837.aiff,1
train22838.aiff,1
train22839.aiff,0
train22840.aiff,0
train22841.aiff,0
train22842.aiff,0
train22843.aiff,1
train22844.aiff,1
train22845.aiff,0
train22846.aiff,0
train22847.aiff,0
train22848.aiff,0
train22849.aiff,0
train22850.aiff,0
train22851.aiff,0
train22852.aiff,0
train22853.aiff,1
train22854.aiff,0
train22855.aiff,0
train22856.aiff,0
train22857.aiff,0
train22858.aiff,0
train22859.aiff,0
train22860.aiff,0
train22861.aiff,1
train22862.aiff,0
train22863.aiff,1
train22864.aiff,1
train22865.aiff,1
train22866.aiff,1
train22867.aiff,0
train22868.aiff,1
train22869.aiff,1
train22870.aiff,1
train22871.aiff,0
train22872.aiff,1
train22873.aiff,0
train22874.aiff,0
train22875.aiff,0
train22876.aiff,0
train22877.aiff,0
train22878.aiff,0
train22879.aiff,0
train22880.aiff,0
train22881.aiff,0
train22882.aiff,0
train22883.aiff,0
train22884.aiff,0
train22885.aiff,0
train22886.aiff,0
train22887.aiff,0
train22888.aiff,0
train22889.aiff,0
train22890.aiff,0
train22891.aiff,0
train22892.aiff,0
train22893.aiff,0
train22894.aiff,0
train22895.aiff,0
train22896.aiff,0
train22897.aiff,0
train22898.aiff,0
train22899.aiff,0
train22900.aiff,0
train22901.aiff,0
train22902.aiff,0
train22903.aiff,0
train22904.aiff,0
train22905.aiff,0
train22906.aiff,0
train22907.aiff,0
train22908.aiff,0
train22909.aiff,0
train22910.aiff,0
train22911.aiff,0
train22912.aiff,0
train22913.aiff,0
train22914.aiff,0
train22915.aiff,1
train22916.aiff,0
train22917.aiff,0
train22918.aiff,0
train22919.aiff,0
train22920.aiff,0
train22921.aiff,1
train22922.aiff,1
train22923.aiff,1
train22924.aiff,0
train22925.aiff,0
train22926.aiff,0
train22927.aiff,0
train22928.aiff,0
train22929.aiff,0
train22930.aiff,0
train22931.aiff,0
train22932.aiff,0
train22933.aiff,0
train22934.aiff,0
train22935.aiff,0
train22936.aiff,0
train22937.aiff,0
train22938.aiff,0
train22939.aiff,0
train22940.aiff,0
train22941.aiff,0
train22942.aiff,0
train22943.aiff,0
train22944.aiff,0
train22945.aiff,0
train22946.aiff,0
train22947.aiff,0
train22948.aiff,0
train22949.aiff,0
train22950.aiff,0
train22951.aiff,0
train22952.aiff,0
train22953.aiff,0
train22954.aiff,0
train22955.aiff,0
train22956.aiff,0
train22957.aiff,0
train22958.aiff,0
train22959.aiff,0
train22960.aiff,0
train22961.aiff,0
train22962.aiff,0
train22963.aiff,0
train22964.aiff,0
train22965.aiff,0
train22966.aiff,0
train22967.aiff,0
train22968.aiff,0
train22969.aiff,0
train22970.aiff,0
train22971.aiff,0
train22972.aiff,0
train22973.aiff,0
train22974.aiff,0
train22975.aiff,0
train22976.aiff,0
train22977.aiff,0
train22978.aiff,0
train22979.aiff,0
train22980.aiff,0
train22981.aiff,0
train22982.aiff,0
train22983.aiff,0
train22984.aiff,0
train22985.aiff,0
train22986.aiff,0
train22987.aiff,0
train22988.aiff,0
train22989.aiff,0
train22990.aiff,0
train22991.aiff,0
train22992.aiff,0
train22993.aiff,0
train22994.aiff,0
train22995.aiff,0
train22996.aiff,0
train22997.aiff,0
train22998.aiff,0
train22999.aiff,0
train23000.aiff,1
train23001.aiff,1
train23002.aiff,1
train23003.aiff,0
train23004.aiff,1
train23005.aiff,1
train23006.aiff,1
train23007.aiff,0
train23008.aiff,1
train23009.aiff,1
train23010.aiff,0
train23011.aiff,1
train23012.aiff,0
train23013.aiff,0
train23014.aiff,0
train23015.aiff,1
train23016.aiff,0
train23017.aiff,0
train23018.aiff,0
train23019.aiff,0
train23020.aiff,0
train23021.aiff,0
train23022.aiff,0
train23023.aiff,0
train23024.aiff,0
train23025.aiff,0
train23026.aiff,0
train23027.aiff,0
train23028.aiff,0
train23029.aiff,1
train23030.aiff,0
train23031.aiff,0
train23032.aiff,0
train23033.aiff,0
train23034.aiff,1
train23035.aiff,0
train23036.aiff,0
train23037.aiff,0
train23038.aiff,0
train23039.aiff,0
train23040.aiff,0
train23041.aiff,0
train23042.aiff,0
train23043.aiff,0
train23044.aiff,0
train23045.aiff,0
train23046.aiff,0
train23047.aiff,0
train23048.aiff,0
train23049.aiff,0
train23050.aiff,0
train23051.aiff,0
train23052.aiff,0
train23053.aiff,0
train23054.aiff,0
train23055.aiff,0
train23056.aiff,0
train23057.aiff,0
train23058.aiff,0
train23059.aiff,0
train23060.aiff,0
train23061.aiff,0
train23062.aiff,0
train23063.aiff,0
train23064.aiff,0
train23065.aiff,0
train23066.aiff,0
train23067.aiff,0
train23068.aiff,0
train23069.aiff,0
train23070.aiff,0
train23071.aiff,0
train23072.aiff,0
train23073.aiff,0
train23074.aiff,0
train23075.aiff,0
train23076.aiff,0
train23077.aiff,0
train23078.aiff,0
train23079.aiff,0
train23080.aiff,0
train23081.aiff,0
train23082.aiff,0
train23083.aiff,0
train23084.aiff,0
train23085.aiff,0
train23086.aiff,0
train23087.aiff,1
train23088.aiff,1
train23089.aiff,1
train23090.aiff,1
train23091.aiff,0
train23092.aiff,0
train23093.aiff,0
train23094.aiff,0
train23095.aiff,0
train23096.aiff,0
train23097.aiff,0
train23098.aiff,0
train23099.aiff,0
train23100.aiff,0
train23101.aiff,1
train23102.aiff,0
train23103.aiff,0
train23104.aiff,0
train23105.aiff,1
train23106.aiff,1
train23107.aiff,1
train23108.aiff,1
train23109.aiff,1
train23110.aiff,1
train23111.aiff,1
train23112.aiff,1
train23113.aiff,0
train23114.aiff,0
train23115.aiff,0
train23116.aiff,0
train23117.aiff,0
train23118.aiff,0
train23119.aiff,0
train23120.aiff,0
train23121.aiff,0
train23122.aiff,0
train23123.aiff,0
train23124.aiff,0
train23125.aiff,0
train23126.aiff,0
train23127.aiff,0
train23128.aiff,0
train23129.aiff,0
train23130.aiff,0
train23131.aiff,0
train23132.aiff,0
train23133.aiff,1
train23134.aiff,1
train23135.aiff,0
train23136.aiff,0
train23137.aiff,0
train23138.aiff,0
train23139.aiff,0
train23140.aiff,0
train23141.aiff,0
train23142.aiff,0
train23143.aiff,0
train23144.aiff,0
train23145.aiff,0
train23146.aiff,0
train23147.aiff,0
train23148.aiff,0
train23149.aiff,1
train23150.aiff,1
train23151.aiff,1
train23152.aiff,1
train23153.aiff,0
train23154.aiff,1
train23155.aiff,0
train23156.aiff,1
train23157.aiff,0
train23158.aiff,0
train23159.aiff,0
train23160.aiff,0
train23161.aiff,1
train23162.aiff,0
train23163.aiff,0
train23164.aiff,0
train23165.aiff,1
train23166.aiff,0
train23167.aiff,0
train23168.aiff,0
train23169.aiff,0
train23170.aiff,0
train23171.aiff,0
train23172.aiff,0
train23173.aiff,0
train23174.aiff,0
train23175.aiff,0
train23176.aiff,0
train23177.aiff,0
train23178.aiff,1
train23179.aiff,1
train23180.aiff,1
train23181.aiff,1
train23182.aiff,1
train23183.aiff,1
train23184.aiff,1
train23185.aiff,1
train23186.aiff,1
train23187.aiff,1
train23188.aiff,1
train23189.aiff,1
train23190.aiff,1
train23191.aiff,1
train23192.aiff,1
train23193.aiff,1
train23194.aiff,1
train23195.aiff,1
train23196.aiff,1
train23197.aiff,1
train23198.aiff,1
train23199.aiff,1
train23200.aiff,1
train23201.aiff,1
train23202.aiff,1
train23203.aiff,1
train23204.aiff,1
train23205.aiff,1
train23206.aiff,1
train23207.aiff,1
train23208.aiff,1
train23209.aiff,1
train23210.aiff,1
train23211.aiff,1
train23212.aiff,1
train23213.aiff,1
train23214.aiff,1
train23215.aiff,1
train23216.aiff,1
train23217.aiff,1
train23218.aiff,1
train23219.aiff,1
train23220.aiff,1
train23221.aiff,1
train23222.aiff,1
train23223.aiff,1
train23224.aiff,1
train23225.aiff,1
train23226.aiff,1
train23227.aiff,1
train23228.aiff,1
train23229.aiff,1
train23230.aiff,1
train23231.aiff,1
train23232.aiff,1
train23233.aiff,1
train23234.aiff,1
train23235.aiff,1
train23236.aiff,1
train23237.aiff,1
train23238.aiff,1
train23239.aiff,1
train23240.aiff,1
train23241.aiff,1
train23242.aiff,1
train23243.aiff,1
train23244.aiff,1
train23245.aiff,1
train23246.aiff,0
train23247.aiff,0
train23248.aiff,1
train23249.aiff,1
train23250.aiff,1
train23251.aiff,1
train23252.aiff,1
train23253.aiff,1
train23254.aiff,1
train23255.aiff,1
train23256.aiff,1
train23257.aiff,1
train23258.aiff,1
train23259.aiff,1
train23260.aiff,1
train23261.aiff,1
train23262.aiff,1
train23263.aiff,1
train23264.aiff,1
train23265.aiff,1
train23266.aiff,1
train23267.aiff,1
train23268.aiff,1
train23269.aiff,1
train23270.aiff,1
train23271.aiff,1
train23272.aiff,0
train23273.aiff,1
train23274.aiff,1
train23275.aiff,1
train23276.aiff,0
train23277.aiff,1
train23278.aiff,1
train23279.aiff,1
train23280.aiff,0
train23281.aiff,0
train23282.aiff,1
train23283.aiff,1
train23284.aiff,1
train23285.aiff,0
train23286.aiff,1
train23287.aiff,1
train23288.aiff,0
train23289.aiff,1
train23290.aiff,1
train23291.aiff,1
train23292.aiff,1
train23293.aiff,1
train23294.aiff,1
train23295.aiff,1
train23296.aiff,1
train23297.aiff,1
train23298.aiff,0
train23299.aiff,1
train23300.aiff,1
train23301.aiff,1
train23302.aiff,0
train23303.aiff,1
train23304.aiff,1
train23305.aiff,1
train23306.aiff,1
train23307.aiff,1
train23308.aiff,1
train23309.aiff,1
train23310.aiff,1
train23311.aiff,1
train23312.aiff,1
train23313.aiff,1
train23314.aiff,1
train23315.aiff,1
train23316.aiff,1
train23317.aiff,1
train23318.aiff,1
train23319.aiff,1
train23320.aiff,1
train23321.aiff,1
train23322.aiff,1
train23323.aiff,1
train23324.aiff,0
train23325.aiff,1
train23326.aiff,1
train23327.aiff,1
train23328.aiff,1
train23329.aiff,0
train23330.aiff,0
train23331.aiff,1
train23332.aiff,1
train23333.aiff,0
train23334.aiff,0
train23335.aiff,0
train23336.aiff,0
train23337.aiff,0
train23338.aiff,0
train23339.aiff,1
train23340.aiff,1
train23341.aiff,1
train23342.aiff,1
train23343.aiff,1
train23344.aiff,0
train23345.aiff,1
train23346.aiff,1
train23347.aiff,1
train23348.aiff,1
train23349.aiff,1
train23350.aiff,1
train23351.aiff,0
train23352.aiff,1
train23353.aiff,1
train23354.aiff,1
train23355.aiff,0
train23356.aiff,1
train23357.aiff,1
train23358.aiff,1
train23359.aiff,1
train23360.aiff,1
train23361.aiff,1
train23362.aiff,1
train23363.aiff,1
train23364.aiff,1
train23365.aiff,1
train23366.aiff,1
train23367.aiff,1
train23368.aiff,1
train23369.aiff,1
train23370.aiff,0
train23371.aiff,0
train23372.aiff,0
train23373.aiff,0
train23374.aiff,1
train23375.aiff,0
train23376.aiff,0
train23377.aiff,0
train23378.aiff,0
train23379.aiff,0
train23380.aiff,0
train23381.aiff,0
train23382.aiff,1
train23383.aiff,1
train23384.aiff,0
train23385.aiff,0
train23386.aiff,0
train23387.aiff,0
train23388.aiff,0
train23389.aiff,0
train23390.aiff,0
train23391.aiff,1
train23392.aiff,1
train23393.aiff,1
train23394.aiff,1
train23395.aiff,1
train23396.aiff,1
train23397.aiff,0
train23398.aiff,0
train23399.aiff,0
train23400.aiff,0
train23401.aiff,0
train23402.aiff,0
train23403.aiff,0
train23404.aiff,0
train23405.aiff,0
train23406.aiff,1
train23407.aiff,1
train23408.aiff,0
train23409.aiff,0
train23410.aiff,0
train23411.aiff,0
train23412.aiff,0
train23413.aiff,0
train23414.aiff,0
train23415.aiff,0
train23416.aiff,0
train23417.aiff,0
train23418.aiff,0
train23419.aiff,0
train23420.aiff,0
train23421.aiff,0
train23422.aiff,0
train23423.aiff,0
train23424.aiff,0
train23425.aiff,0
train23426.aiff,0
train23427.aiff,0
train23428.aiff,0
train23429.aiff,0
train23430.aiff,0
train23431.aiff,0
train23432.aiff,0
train23433.aiff,0
train23434.aiff,0
train23435.aiff,0
train23436.aiff,0
train23437.aiff,0
train23438.aiff,1
train23439.aiff,0
train23440.aiff,1
train23441.aiff,0
train23442.aiff,0
train23443.aiff,0
train23444.aiff,0
train23445.aiff,0
train23446.aiff,0
train23447.aiff,0
train23448.aiff,0
train23449.aiff,0
train23450.aiff,0
train23451.aiff,0
train23452.aiff,0
train23453.aiff,0
train23454.aiff,0
train23455.aiff,0
train23456.aiff,0
train23457.aiff,0
train23458.aiff,0
train23459.aiff,0
train23460.aiff,0
train23461.aiff,0
train23462.aiff,0
train23463.aiff,0
train23464.aiff,0
train23465.aiff,0
train23466.aiff,0
train23467.aiff,0
train23468.aiff,1
train23469.aiff,0
train23470.aiff,0
train23471.aiff,1
train23472.aiff,0
train23473.aiff,0
train23474.aiff,0
train23475.aiff,0
train23476.aiff,0
train23477.aiff,1
train23478.aiff,1
train23479.aiff,0
train23480.aiff,1
train23481.aiff,0
train23482.aiff,0
train23483.aiff,0
train23484.aiff,0
train23485.aiff,0
train23486.aiff,0
train23487.aiff,0
train23488.aiff,0
train23489.aiff,0
train23490.aiff,0
train23491.aiff,0
train23492.aiff,0
train23493.aiff,1
train23494.aiff,0
train23495.aiff,0
train23496.aiff,0
train23497.aiff,0
train23498.aiff,0
train23499.aiff,0
train23500.aiff,0
train23501.aiff,0
train23502.aiff,0
train23503.aiff,0
train23504.aiff,0
train23505.aiff,0
train23506.aiff,0
train23507.aiff,0
train23508.aiff,0
train23509.aiff,0
train23510.aiff,0
train23511.aiff,0
train23512.aiff,0
train23513.aiff,0
train23514.aiff,0
train23515.aiff,0
train23516.aiff,0
train23517.aiff,0
train23518.aiff,0
train23519.aiff,0
train23520.aiff,0
train23521.aiff,0
train23522.aiff,0
train23523.aiff,0
train23524.aiff,0
train23525.aiff,0
train23526.aiff,0
train23527.aiff,0
train23528.aiff,0
train23529.aiff,0
train23530.aiff,0
train23531.aiff,0
train23532.aiff,0
train23533.aiff,0
train23534.aiff,0
train23535.aiff,0
train23536.aiff,0
train23537.aiff,0
train23538.aiff,0
train23539.aiff,0
train23540.aiff,0
train23541.aiff,0
train23542.aiff,0
train23543.aiff,0
train23544.aiff,0
train23545.aiff,0
train23546.aiff,0
train23547.aiff,0
train23548.aiff,0
train23549.aiff,0
train23550.aiff,0
train23551.aiff,0
train23552.aiff,0
train23553.aiff,0
train23554.aiff,0
train23555.aiff,0
train23556.aiff,1
train23557.aiff,0
train23558.aiff,1
train23559.aiff,0
train23560.aiff,1
train23561.aiff,0
train23562.aiff,0
train23563.aiff,0
train23564.aiff,0
train23565.aiff,0
train23566.aiff,0
train23567.aiff,0
train23568.aiff,0
train23569.aiff,0
train23570.aiff,0
train23571.aiff,0
train23572.aiff,0
train23573.aiff,0
train23574.aiff,0
train23575.aiff,0
train23576.aiff,0
train23577.aiff,0
train23578.aiff,0
train23579.aiff,0
train23580.aiff,0
train23581.aiff,0
train23582.aiff,0
train23583.aiff,0
train23584.aiff,0
train23585.aiff,0
train23586.aiff,0
train23587.aiff,1
train23588.aiff,0
train23589.aiff,1
train23590.aiff,0
train23591.aiff,0
train23592.aiff,0
train23593.aiff,0
train23594.aiff,0
train23595.aiff,0
train23596.aiff,0
train23597.aiff,0
train23598.aiff,0
train23599.aiff,0
train23600.aiff,0
train23601.aiff,0
train23602.aiff,0
train23603.aiff,0
train23604.aiff,0
train23605.aiff,0
train23606.aiff,0
train23607.aiff,0
train23608.aiff,0
train23609.aiff,0
train23610.aiff,0
train23611.aiff,0
train23612.aiff,0
train23613.aiff,0
train23614.aiff,0
train23615.aiff,0
train23616.aiff,0
train23617.aiff,0
train23618.aiff,0
train23619.aiff,0
train23620.aiff,0
train23621.aiff,0
train23622.aiff,0
train23623.aiff,0
train23624.aiff,1
train23625.aiff,1
train23626.aiff,1
train23627.aiff,0
train23628.aiff,0
train23629.aiff,0
train23630.aiff,0
train23631.aiff,0
train23632.aiff,0
train23633.aiff,0
train23634.aiff,0
train23635.aiff,0
train23636.aiff,0
train23637.aiff,0
train23638.aiff,0
train23639.aiff,0
train23640.aiff,0
